datetime,tx_hash,from_address,to_address,value,value_usd,token_address
2025-01-13 05:53:35,0x85a7ffcd97e0f3e36eade2ebd1e5976be7552243561b1db12d311805b8e82121,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,78.92713128740843,257623.7578648767,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-01-24 08:20:47,0x16a522e6609c5b0103036b0c3e2dd5eab7a75304adbce4ed61ba598a1db17e71,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,4.129705950328677,13762.579144377361,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-02-05 05:59:11,0xa84879c911160c693dd6aae3d08e21ebb985ead0c2acb0849f87a1a81c7a58aa,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,1518.2025616843798,4160453.4181733867,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-02-10 07:22:59,0xc282dc7b82ec415ed0ca1f27c9565ae2a0478ed40ebc3639b578af89f8dfee8b,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,2.578020243920029,6786.7306421030835,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-02-18 02:12:59,0x2bd7af905c71ac5b65806fcd50582f22bd1705928ccfe6259fc49576d7199538,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,12.003652039716703,32912.87450739929,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-03-04 11:18:59,0xb4a800433d3a0e0aa27373c7d9a10d6fdab9c1f038b6f662649e06201458ffe8,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,50.66928330888938,108847.73076542698,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-03-10 10:20:35,0xa84e6055b5fabf715355c7fa63b55ff4b19483f26c8041505348208720d7bc9c,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,26.300844644049175,53055.785474114324,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-03-14 08:22:35,0x9782b9742a0a4bc9dbd3977906fa04a03e8c599e2327a540ce6d7be7682330c5,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,0.5004704053926371,932.2737371080962,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-03-25 10:28:47,0x31a88212a3eba25a840bcefab922b89647351ecf0c7040efb49ae22dce5936be,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,2.3583040080941573,4899.9409798844035,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-03-31 10:23:11,0x12ead2514053729852e9abbde02fd110251f65059e52815bfb46ea2a8c4002ef,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,90.95630625854942,164206.86492639722,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-04-03 08:06:47,0x2d5d2de2547b5336b1c148885c17bf81816f2ca2483f2b63c71ee0f09a8c41a7,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,61.412772485215946,110282.71396653095,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-04-08 09:23:23,0x61dc546f96849f00e39076d4a8636b3f4349af69ffe07ebe40e5022c88ddcdc1,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,4.143311781901911,6446.619458001693,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-04-25 10:11:23,0x8710de05a94ca7e97be57a7d6a4f5d5cdc205d0f6f85bab6f06d3ab3396ba2fa,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,4.157697484110846,7356.598790289316,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2025-04-29 10:02:11,0x53c1b702dd9221f0ea6bda9542e108d787742c740ab471458a2f0e14457797d7,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xdac6748cbb7cd9da1868eb7ad598273122f012db,37.47281598124854,67432.40409966277,0xae7ab96520de3a18e5e111b5eaab095312d7fe84
2024-08-23 03:53:23,0x5a37cf821e3ace4012a02062cba924833fa63765823611eb4e36ee08a1d570bf,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,0.619221980053281,1624.3983149446806,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-08-23 03:53:23,0x5a37cf821e3ace4012a02062cba924833fa63765823611eb4e36ee08a1d570bf,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xa1dc0b6a02ab091580dc57bdd5fe8a9e577e0842,0.619221980053281,1624.3983149446806,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-20 03:59:11,0xbd8bcdfb3fc9b431dce181bf9b99e5d574328c14441d7127a0816b29da34a314,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,5.436864574343433,18673.865384697987,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-20 03:59:11,0xbd8bcdfb3fc9b431dce181bf9b99e5d574328c14441d7127a0816b29da34a314,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xa1dc0b6a02ab091580dc57bdd5fe8a9e577e0842,5.436864574343433,18673.865384697987,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-02-05 05:59:11,0xa84879c911160c693dd6aae3d08e21ebb985ead0c2acb0849f87a1a81c7a58aa,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,5.5081515323473145,15094.433673690157,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-02-05 05:59:11,0xa84879c911160c693dd6aae3d08e21ebb985ead0c2acb0849f87a1a81c7a58aa,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0xa1dc0b6a02ab091580dc57bdd5fe8a9e577e0842,5.5081515323473145,15094.433673690157,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
