datetime,tx_hash,from_address,to_address,value,value_usd,token_address
2024-12-10 11:52:47,0x80b136508ff27cbcd6066f4fa0730bd1768570ba54895494d2cd16db73278a7d,0xd599b4840da7abb19a7bae8f70fba422eabf783c,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,185.66569489985875,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-11 11:56:59,0x2c27a373f36f4238e128c55151fd42168e2b028fdacdbe7aa88c559e77a54750,0xc64844d9b3db280a6e46c1431e2229cd62dd2d69,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,10.0,36265.88641777499,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-11 13:24:47,0xd1c1ddefa8af568365c6da61c237bd72f686c5de76d77dc81391e5d2b8b542cf,0xdf79a14fbcad457b23dad6aa0c1e59fe976e048f,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.5,1813.2943208887496,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-16 13:46:59,0xbb2faf82afbc36ea75adaffd17d926ceec58cd51c74e324fbd5e65eb45d57162,0x905669d2335b9d528275478b05b9e633dea833f8,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,14.39,57003.32955833352,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-21 03:40:47,0xd41592190addaaa10de7c149092f8f8aa9936f85a9d005452eba6986816287de,0x76c2c72abc9077349a9cf345d6fcde2f761ea146,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1925,667.7168421108674,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-24 15:01:35,0xadcf7635999976e8b4da2a724f587d31c942dea2f42879b17481e4e4ae601a03,0x7919c8bed5c80cd2713527fde52ce9486bcca8e1,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.0,3414.6414419807993,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-24 16:06:23,0x0358b9194dd92033562f02f3c0b303871a0ca3e147cd06e1f58f9efaf637f100,0x7919c8bed5c80cd2713527fde52ce9486bcca8e1,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,1.0,3414.6414419807993,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-25 01:17:47,0xa85522d1f59d9623c6226afcc5ea3672864ec79d6bfe0c527e4347876fe4f801,0xbefaadd4a558637646a7f0697022e1f767c7b491,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,25.0,87438.88219818936,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-26 03:14:23,0xa4df49c130ce1ab5680d100c1ce990b40583f6341f3eafe05f9f84d47238585f,0xa53b49378334783540c23abf79c587320714423a,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.4,1397.804370945242,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2024-12-28 06:54:23,0xce32a18d8649cbffa6a09f41c8ef20aaf95c8d73de0026480becbc457bc22ed2,0xb176d3e27a3d0b29521279d7b66e690ac0456aa0,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,5.0,16643.055776545883,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-01-06 03:36:47,0x369aff0e69b204ab931a5fe2a77637b9ea802f7e17dbe732a03d025bc7c42549,0x1c2ab89520668daf6556c53294872c085da9da65,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.5,1817.9274980903544,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-01-06 14:15:47,0x223cbf8898393110c846971e9396d0c93c6b70f9c43e2f9421ec9192476b0ccf,0x0537c438badb781ee15815e49ca3e81831e8b5d2,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,4.0,14543.419984722836,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-01-12 16:58:47,0x6729260b72757aeea8fef498b2cbbed4a49295858ade68d7edf2172ca5d6878d,0xfd516ab73ad54eccbeb35b97070efe4cba6797ff,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,3.0,9850.77396848551,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-01-15 04:47:23,0x9bee974025267bb299f3c4fe41d9133ea226164b26eb19d1c97381e21dec9d53,0x8718c46d480bdc165ecd58592769df1888ec6955,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1,322.4800648341414,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-01-23 05:23:47,0xcc94e2cedabf5246e51501dbfdd95dbc037a96e770eaeb85e6d7828b61e2a1a7,0xe7ed59ba7466d6dbf153cf69a78ad68dbac2b07b,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1,323.72996671291435,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-01-26 05:53:35,0x1d885b238c719590611c9231eff7d63ebcbb90e68c31b741ebabd14002cfc8c6,0x911186b12e626936e1515d697e809894e89d4fbb,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.13,431.61708332326293,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-02-02 16:27:47,0x5ab134fe79b952abc660dd344f458633d80b59dbbbde0f7ee6939ca0870ff3d7,0x095c938780605911df64dc66342c3260989e68a9,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.3875,1210.9524885511858,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-02-15 14:47:23,0x9c1dab287083f6afee14bb9dfa52a651bec03cf6edcc18259cb1692930c0558f,0xe7ed59ba7466d6dbf153cf69a78ad68dbac2b07b,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.1,272.4669833587396,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-02-21 03:40:11,0xaa7a16a358dbb9f41e7d8a58df0b8db50635ac23105dcc6653defa3887263fe6,0x62a4a8f9f5f3aae9ee9cee780285a0d501c12d09,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,137.07966812997392,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-02-21 03:41:59,0x6ec0fc7404b37af765f7ff2c25a268a8e0b7aec55cf07f0fa95ef31e481efee2,0x62a4a8f9f5f3aae9ee9cee780285a0d501c12d09,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.05,137.07966812997392,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-02 16:53:47,0x9be4e9c07631afc3255ce1452c0d2fa008ec3f0d4dafaec29d6b56debca41c09,0x71600e282fa4f89cddb4a77d664e6dc4a44ad034,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,91.0,201367.0159862266,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-04 16:12:23,0xd7be90a3ff1ce7af7345a0b11068d187452d502b79a210071408f8263667dc87,0xa1158223b586a2383b4fc1896314c120f37b74ab,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.111,238.4501482151953,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-05 23:04:23,0xf62e34a1db1928e390c7b209934f647da424a4764cbde7087702843c8959526c,0xdb611d682cb1ad72fcbacd944a8a6e2606a6d158,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.5,1085.748471767508,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
2025-03-08 08:53:47,0x317f4030214ad5a8f5a1b3caf2d06c6d43bfe2e1b77c8012712cb02bcd42fdd5,0xd4584924c48981d8c4cf0c9c1aed1a03eb36aa10,0xb13aa2d0345b0439b064f26b82d8dcf3f508775d,0.5,1070.3749044714457,0xEeeeeEeeeEeEeeEeEeEeeEEEeeeeEeeeeeeeEEeE
