datetime,tx_hash,from_address,to_address,value,token_address
2024-05-30 15:14:47,0x2df3319a8397025d29afbafacf9fa539b3802ec4496b276c94f2b2bebcc103df,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xfe51263bd0d075dc5441e89ecd1f6d63ff41e02e,1441.084719,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-29 03:20:35,0x1b5962011390c9407f8d63e0599819f73b9fd49c456864e0564e98d229b0dab8,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xbd8c14ae3bc592a9b0f1abadbaeae06797d14acb,70045.882255,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-29 07:31:47,0x0dafed6cae1a1309c644f28280ac80b4aa8787ffa6b5248625a6164dec3ee60e,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x62d6b0066713f74b95ea63d775982f8a8aa60e34,500.545661,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-26 21:53:47,0x47a0fbadc3f22fbfa301729c4c46d76a01616906291bc4df0c36ce215174ac25,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x578bedf58b1294774c1ebc45ce9f5d8a7633828e,50000.5984,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-24 01:44:35,0x7f7c3a07cbb64433918efca2d6d8ab5b039c7f627604e93ece56db2c238ba623,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x62d6b0066713f74b95ea63d775982f8a8aa60e34,49518.062601,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-23 10:21:35,0x173bb5687b62719dfe830191baa68220472208f6509c07a95ca18035999501b1,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x5ec70fff1ee39950095fa68ca4e39165f694378c,200.0743,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-23 22:45:47,0xe5f8b63a4d43c376bce4af75c6ea4cf8d2df12dce520e3245db3f84c84fb0092,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0xe5fa0c94b259af512dfa62b432aa60b10ccc95b2,522.771434,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-15 17:22:35,0x42bb0f5d9a26a3be3e9e809e49b73a4ce9603d2270ad9ab5773360a3bae34c84,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x24493370087a890270c040cbf98421f1ee57d29e,30000.011464,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-11 19:02:35,0xbb69cc92b0916e5ecc04d752f8e247ebd3f2cb575b8933d5c128d8ec31b9d5b5,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x88e399d855118cc0b2b8f0da50a8306e5318eba8,1000.006268,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-12 14:17:59,0xbe94d2b832529c5c3b77bbb085eb18f755152f795075fa56d28b932232fc505e,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x089300e3cd93dbc23c93cc9b8c237f829ce51b04,105817.156886,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-13 01:09:59,0x32fd378d4b5516a7f9e46eb50b099831313083453332740e587a9b2183c089c6,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x578bedf58b1294774c1ebc45ce9f5d8a7633828e,50023.436747,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-14 04:19:59,0xd13a93f711585ba05e4e3c641be4687c28d98ba9070aa228e82a9aa0743225d2,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x5c0c8d1cf51ac8e8d970051ac69dbdb1315b6036,10000.014967,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-18 17:14:35,0x783150d7da982583edb229892496fe2d260daf35dd8999787a40d42d9eef3c20,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,3013.99245,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
