datetime,tx_hash,from_address,to_address,value,token_address
2024-05-05 07:26:11,0xf7fbcf15c5fa8712e44be86c308194792989fcb7bdd81c683e14225544742a87,0x64df7af696e0977771a0e1e1b1a8dd22ded3cf4b,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-05 08:15:59,0xb3c2642315ca67f8ef2c915b75d974019c475fd31b983fc12b604e07a80c3121,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,50000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-06 04:42:47,0x6b85abed05e48162b59980d07f63186e529b3508aeebd67081a86a6f70fb4a13,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,294.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-05 18:40:23,0x800cd95de374d21fa7da3220005752f2dc17bb60ee8e7f0a7cc97f8611a728a7,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,28749.81938,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-05 19:14:47,0x9354ef7ce464e52530945ad47eaefac46b6207de5bd020f307c135ffee4895f6,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,10000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-07 17:30:11,0x38a8a3f77ac489d095f52e0fe81097b743ffe076fb1febb7d656c8b9be194653,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,550.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-31 23:35:47,0x3336817885df61201621c1510e64e43794d2926eec82b56fd661bce49662a779,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,11288.510407,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-01 09:35:47,0x16c2ecf86905ae1c3b39094d7f253cb930bd7c2f83c9b87391c78aac563bbe56,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,101.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-06-01 21:24:11,0x8f1e9984fc7d3d6be3b3317214a2d1892f493b6b56eb54ae20d46f2e743d4f6d,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,4106.55322,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-31 01:32:23,0x8ddc939ad61fab63ffda8afec85c71ba1ecf5254226ded93f7365a0b2c6b69e4,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,11166.52245,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-25 02:19:59,0x3ffa758d608767c89b248019b6d56df816ad0b79b5ae781a480fa5e840c16672,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,50.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-26 17:14:23,0x37923f5796e645fc455fdc706dd61bc10f7c9f61febfa683f1c19c4e8899d738,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,5783.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-26 17:15:59,0x58f802cad27312c2875e24bd7afc97dbceb81183c8bd977041e256ef6d2ffba0,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,5000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-26 19:18:35,0xd0db9519451a942498f00a7015dc064dc88123f6834f757760c4f69835c1a411,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,50000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-20 07:31:11,0xc3fbac321d20a7e727841d90e2965aba441649cc065ab3b269e9084145b2befd,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,800.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-23 06:31:47,0x11d0d90de0291f93ae3c85bcc6761d14bba36550a2b7a8acfa3880adc4a073c4,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,528.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-23 10:31:11,0x4304e727ea583c8c2e65e504485768d8997d2bb04ea13e85d7bcc16201db6a86,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,500.0743,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-24 09:06:47,0x403cc6c3c660cfaf3880d7088de6d009ed2dfc1c284a19c8423cc65ae490da9c,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,70000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-21 20:54:59,0x75c06a022e4e1cf323aafcb462ddcfff34ed2bd1d88a9628b9792f6e5e13470b,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,100000.413527,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-22 06:34:35,0xa56b7eb4fad9c96c0a45bceef599ba7fc986391309565d2477159d61978b59fc,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,115.829287,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-21 22:59:59,0xe70c0549bae10738bb0bca59e16f8783f7b489536e2144817dea81cbbe167249,0xa7016c3c05741400afe1cc111e3d4bb2838fef72,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,5000.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-20 22:00:47,0xb30b532a41c4d1a0afd37e2d6645ab83f84cff66ea5fc6b43f6d8937d55e0673,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,200.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
2024-05-21 01:23:47,0x9abad8aadf1a48c71a62c0f347fa11e843d92e25e13523eb81503c5da19bf227,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,49996.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48
