tx_hash,block_number,timestamp,event_type,sender,owner,assets,shares,vault_address,log_index,datetime
0x0dfd91e645e7723d7a6e45cc1d1ee36fcefa463088e1ef0377000c52d92df785,20189279,1719566783,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,100000.0,98577.203102,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,419,2024-06-28 09:26:23
0x705294f7aaac865594a8935e2e56369fdf5a5603dfd827de48c137e63de42bcf,20189695,1719571787,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,25000.0,24644.050382,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,237,2024-06-28 10:49:47
0x737325229a14244ead8cf241a93b1194cd96b63497c677db398ddffc3219dd3b,20184304,1719506735,deposit,0xd0002c648cca8dee2f2b8d70d542ccde8ad6ec03,0x5a7575368797695befd785f546c6b8b7e9d37f8c,101642.584527,100209.094814,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,314,2024-06-27 16:45:35
0xa065022a47539dddfd039ffd83846f8dd605bc7eb4820d37e86a8010cd826e0f,20189003,1719563471,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,5.031568,4.960013,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,107,2024-06-28 08:31:11
0xa065022a47539dddfd039ffd83846f8dd605bc7eb4820d37e86a8010cd826e0f,20189003,1719563471,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1743.38411,1718.591281,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,123,2024-06-28 08:31:11
0x27ebe9abfab26614a966925b9e8aa6f5ae7b14a6994c51f9ea36bee8d32c1fdc,20183094,1719492131,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,24.280508,23.93875,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,248,2024-06-27 12:42:11
0x27ebe9abfab26614a966925b9e8aa6f5ae7b14a6994c51f9ea36bee8d32c1fdc,20183094,1719492131,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,86.60939,85.39033,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,264,2024-06-27 12:42:11
0x525e8812ff8b5f35018d088d7b2b90543a379a86480e1c87ef70d3677a3f7dc2,20121118,1718743595,deposit,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x9008d19f58aabd9ed0d60971565aa8510560ab41,493.855165,487.568895,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,677,2024-06-18 20:46:35
0xb95012734108f27dadebc195a094abce185620d922dcc8ec43667804105bb009,20121751,1718751275,deposit,0x9008d19f58aabd9ed0d60971565aa8510560ab41,0x9008d19f58aabd9ed0d60971565aa8510560ab41,3079.289246,3040.048739,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,83,2024-06-18 22:54:35
0xd10e60cd7dcd699b5e632d01243bbc08142e83813d6f5ee772a8efa4c8e8ef40,20121753,1718751299,deposit,0xb634316e06cc0b358437cbadd4dc94f1d3a92b3b,0xb634316e06cc0b358437cbadd4dc94f1d3a92b3b,3964.658549,3914.13528,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,219,2024-06-18 22:54:59
0x62cf75803a4b38526c10fbfbf13a00bce5e30b9122f9101701ab8ebd1556363b,20124598,1718785775,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,4.124032,4.071205,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,239,2024-06-19 08:29:35
0x62cf75803a4b38526c10fbfbf13a00bce5e30b9122f9101701ab8ebd1556363b,20124598,1718785775,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,74093.629128,73144.531982,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,255,2024-06-19 08:29:35
0x7a9e19ae0283bc95bf57bde7a227f014a57486941e9b820b72b333d804e76c31,20108893,1718595707,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,110.123434,108.752291,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,239,2024-06-17 03:41:47
0xada3bc5fdd923971df8ed351f922bc71e467ca0af7e9a732362914a460f7c058,20109025,1718597303,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,1388.986071,1371.687949,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,282,2024-06-17 04:08:23
0x2f2f44e373e34afbb02ba1d1fc619bd8aef670ff1d0c64799440ba2957992fee,20103115,1718525987,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,1800.0,1777.809748,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,286,2024-06-16 08:19:47
0xb4f8ce357ccc53d80fa878cc2184cbf5210efe5f380d181a0ac0f69d577ac529,20103133,1718526203,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.314998,0.311114,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,142,2024-06-16 08:23:23
0xb4f8ce357ccc53d80fa878cc2184cbf5210efe5f380d181a0ac0f69d577ac529,20103133,1718526203,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,5355.85409,5289.825516,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,158,2024-06-16 08:23:23
0xe9c44a9734e01f536e6e683ab8f3000977950b7d8c62a2346262e7473d713ce4,20146578,1719051239,deposit,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,0x15633dc0ce383babc96fdcdabf08a29e87ce53e3,24154.072563,23832.809646,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,41,2024-06-22 10:13:59
0x25cd64f1bcb64ad30f129ac42f9c2475dd3b17bd4ee022203be6f58d580605d4,20114287,1718660903,deposit,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,1.052715,1.039481,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,144,2024-06-17 21:48:23
0x086202439ddf8ed0e1715db3df587fa0bedfbed943db9d69650f0b8e690bde49,20111507,1718627327,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,999.181357,986.684865,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,18,2024-06-17 12:28:47
0xcf48cb8d50ab13a087592048004201e126050b65719d28d540ba5bc4e86d195d,20117447,1718699159,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.471851,0.465884,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,136,2024-06-18 08:25:59
0xcf48cb8d50ab13a087592048004201e126050b65719d28d540ba5bc4e86d195d,20117447,1718699159,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,122848.804172,121295.288377,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,152,2024-06-18 08:25:59
0x5c4cf41f44f2cfb5c09e38e5870c7f4cd277eea572f8156401953952f4cabeba,20153185,1719131075,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,8.408872,8.295825,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,176,2024-06-23 08:24:35
0x5c4cf41f44f2cfb5c09e38e5870c7f4cd277eea572f8156401953952f4cabeba,20153185,1719131075,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,510.48394,503.621138,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,192,2024-06-23 08:24:35
0x6c186dc826a5625aff313a0b1c686e70ecda8d72d5238ae303b5ed3973b70881,20160337,1719217535,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,8.15079,8.039945,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,133,2024-06-24 08:25:35
0x6c186dc826a5625aff313a0b1c686e70ecda8d72d5238ae303b5ed3973b70881,20160337,1719217535,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,49850.0,49172.078298,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,149,2024-06-24 08:25:35
0xae10814d04c2130b074a866a88fb4ec03a1bdfe6ab755a25fe2fac959799560c,20196166,1719649895,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,5.262763,5.187016,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,262,2024-06-29 08:31:35
0xae10814d04c2130b074a866a88fb4ec03a1bdfe6ab755a25fe2fac959799560c,20196166,1719649895,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,19.94,19.653004,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,278,2024-06-29 08:31:35
0xe0e9bfdd8d60b1affcb329ee1d297076e5ce7a9014a75f6441c70db3e49a6fad,20146109,1719045575,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,15.81721,15.606993,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,188,2024-06-22 08:39:35
0xe0e9bfdd8d60b1affcb329ee1d297076e5ce7a9014a75f6441c70db3e49a6fad,20146109,1719045575,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,43829.875,43247.360496,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,204,2024-06-22 08:39:35
0x54e852b02f17d74a0c2fc071f1b86585f65adc2df5fdeb72bfbb7e121fedea0f,20167498,1719304055,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,10.774563,10.626303,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,192,2024-06-25 08:27:35
0x54e852b02f17d74a0c2fc071f1b86585f65adc2df5fdeb72bfbb7e121fedea0f,20167498,1719304055,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,10864.0,10714.510052,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,208,2024-06-25 08:27:35
0x8d13c1a0baf3548570a7f1c6ec2014a1e87bb60990711f39c5fc436984897844,20110294,1718612663,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.492664,0.486515,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,138,2024-06-17 08:24:23
0x8d13c1a0baf3548570a7f1c6ec2014a1e87bb60990711f39c5fc436984897844,20110294,1718612663,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,100.61724,99.361449,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,154,2024-06-17 08:24:23
0x416dcd67bdb0362d239f5a528e180ec07a19b3a11abca646bbc480a957fe7aa0,20131764,1718872307,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,6.217907,6.137242,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,147,2024-06-20 08:31:47
0x416dcd67bdb0362d239f5a528e180ec07a19b3a11abca646bbc480a957fe7aa0,20131764,1718872307,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,84230.0,83137.294142,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,163,2024-06-20 08:31:47
0x52bec8f114c11ff0fabf06e3c1a55c7f4b8b072637c397b5b4281216fdb793b6,20296368,1720859027,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.602504,1.575275,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,94,2024-07-13 08:23:47
0x51c810e7b123039657a771e2b882755f082e8459c87d601c844b1533e90ac42a,20294129,1720831943,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0.01,0.00983,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,131,2024-07-13 00:52:23
0x4a887e4e794ecf29930674a298cc670cf8010e0e127ab6d8264fcba8d321198a,20280760,1720670723,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,59.311596,58.32971,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,302,2024-07-11 04:05:23
0xadbb7b3ddc12eb1b1c2b09f63bc53b85602bdcf04d90c7303507cfb48cbe41d9,20278817,1720647251,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,1000.0,983.499693,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,322,2024-07-10 21:34:11
0xf251f3a2791f3258276a6b2d4a882a26587a2eeb4888dbb9713134bd869a653c,20274941,1720600547,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.324483,0.319164,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,150,2024-07-10 08:35:47
0xa24d6898a9bda095f50689755d90c6f5a27a4cb5742f1573d9ce61739a0b22f8,20268148,1720518575,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.214891,1.195207,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,94,2024-07-09 09:49:35
0xa24d6898a9bda095f50689755d90c6f5a27a4cb5742f1573d9ce61739a0b22f8,20268148,1720518575,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,501.4115,493.287645,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,110,2024-07-09 09:49:35
0x1cac93c38b0a9ba8d75f9f841e3e38ab6dac47829db2f38aa49d6abe9a5bb5a5,20217594,1719908387,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,15.6574,15.423997,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,218,2024-07-02 08:19:47
0xc55a70b8596bed3f965209fb19f8d01865d085192b6c167612a8860486aa8463,20224871,1719996263,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,10.0,9.849157,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,353,2024-07-03 08:44:23
0x7606dc4b9fa136fef8d07417caf0a7073b07588794d2c48f280f86084d244481,20239089,1720167827,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,2.259839,2.224867,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,101,2024-07-05 08:23:47
0x2c4da443206054b8643e49f5cdf130157b8cdc5995fad39e43357964f64d06cd,20223823,1719983639,deposit,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,0x87588d3fbcdff1bf84555f0a22056d94534a74a6,473.964896,466.82769,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,144,2024-07-03 05:13:59
0x04a8ee449515ed7d73a65ca4de86cee94d0f431364e291ff437c1e8131c297ae,20224753,1719994835,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,5.389037,5.307763,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,201,2024-07-03 08:20:35
0x04a8ee449515ed7d73a65ca4de86cee94d0f431364e291ff437c1e8131c297ae,20224753,1719994835,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1744.27144,1717.965545,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,217,2024-07-03 08:20:35
0x373022fc206ad2dcecf83bce5e8fabbbcb75c459a32b6d06d9d5eec8566c65bc,20246224,1720253867,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.671301,0.660807,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,163,2024-07-06 08:17:47
0x373022fc206ad2dcecf83bce5e8fabbbcb75c459a32b6d06d9d5eec8566c65bc,20246224,1720253867,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,34.239022,33.703803,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,179,2024-07-06 08:17:47
0xda5bdce99cc8ede86ef2a6c17159058ff63dbb8227c0d20a3118f06bdb3c1b8c,20398305,1722088355,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,15895.652211,15594.983683,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,242,2024-07-27 13:52:35
0xc64ed30f85bcadec6df010763066a4b82cdedb41f6e6e7b518012d355eaff60a,20396238,1722063479,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0.5,0.490559,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,591,2024-07-27 06:57:59
0x2e5ff68138faefaaae2d67e2ce3acb0e423fd1d3d4fd95ada92d9f8398f20f81,20390020,1721988407,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.198501,1.175998,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,52,2024-07-26 10:06:47
0x2e5ff68138faefaaae2d67e2ce3acb0e423fd1d3d4fd95ada92d9f8398f20f81,20390020,1721988407,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,116.285401,114.102061,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,68,2024-07-26 10:06:47
0x1f28e6a54d2d117fd15114bfca752468ceb92cfaf9023f675a747eff2653e3a1,20375046,1721807783,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,17178.138555,16859.868069,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,105,2024-07-24 07:56:23
0xac0daefc7129004d3d03c7c476eca97119eac95f68c3b56379ca2a755f64b1b2,20369263,1721738063,deposit,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,0x95f84e4469c70580ad1f76115550aa3306fc4c6e,5.075532,4.982024,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,111,2024-07-23 12:34:23
0x298f2685dcfbdcbb0dcb2e074c7a40622a55e40a2d6be3fff6f432ea80dc1220,20368579,1721729855,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.192944,1.17098,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,48,2024-07-23 10:17:35
0x91ef872942bbc2b31c9a76e94aebba8d30a61fce730416031f07461b21b7f50e,20367200,1721713199,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,2526.37,2479.920161,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,1030,2024-07-23 05:39:59
0x5119fa292d2b9026d722962e1c2aef475e1727762df4114795f44871f4eef2d6,20365204,1721689127,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,40000.0,39265.963599,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,170,2024-07-22 22:58:47
0x78a246488315dacd4099c62f90fc5c9d296b7b537b192b44c49bf1047d751ea9,20362139,1721652131,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,995.5522,977.336927,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,211,2024-07-22 12:42:11
0xefd3493b80e4e26c651224589da224410348260d6256847386ef0f3e8b2e7239,20357541,1721596631,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,39817.879349,39092.587755,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,586,2024-07-21 21:17:11
0x655852fb81fb3ec35562bc8cf6feb5a4c961f7aefa282d916961a3c616d66f2d,20353664,1721549855,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,99.0,97.203595,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,179,2024-07-21 08:17:35
0x37e9b5ac0bd854870a0de520ec4f1a8e78eff2f567be9877fdf4672a31874ae6,20352553,1721536487,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,94481.395833,92768.866995,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,255,2024-07-21 04:34:47
0x4614c5e30884da2f06c74b89d62567b8e47000d67a30e3f523c01108d2171065,20348979,1721493407,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,10526.557292,10336.447729,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,75,2024-07-20 16:36:47
0x278b7ee0773946467519df4a2713e3caa7209e0b774b02aa077d6a3ab3001648,20348436,1721486855,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.063294,1.044101,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,91,2024-07-20 14:47:35
0xf77ddd7aa6373d2d6a4149f6ecda1096e3e5f1e64f59baa47b3a6ad42ce0445b,20344478,1721439107,deposit,0xd4f9fe0039da59e6ddb21bbb6e84e0c9e83d73ed,0xd4f9fe0039da59e6ddb21bbb6e84e0c9e83d73ed,20005.846246,19646.11902,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,476,2024-07-20 01:31:47
0x56413efea5a978a0c343898dae628f25fb0eaca5ecbf1cbd40b37c0c83d340d2,20344320,1721437199,deposit,0xd4f9fe0039da59e6ddb21bbb6e84e0c9e83d73ed,0xd4f9fe0039da59e6ddb21bbb6e84e0c9e83d73ed,47747.183067,46888.765893,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,250,2024-07-20 00:59:59
0xec2e44136df6f638afc71ba3d49dfbb4459db64bc1310a0fc7dec047a33edde9,20340801,1721394779,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,68451.150809,67224.729199,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,334,2024-07-19 13:12:59
0xb62a953e24622f3667ee64edc15bd97b6333aa35a91fc9e729e3b5f989a10544,20339043,1721373623,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,387.002589,380.080989,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,309,2024-07-19 07:20:23
0x103f18415ce5c0ae4f2cb3e01d8afac283217f97ab37a51d021332be087534f1,20333973,1721312543,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,300.0,294.661821,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,249,2024-07-18 14:22:23
0x402a151170f90a21f7a9db11c33154c383f044caf93d527dc6437a6bca9185c2,20332215,1721291327,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.599548,0.588898,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,312,2024-07-18 08:28:47
0xcfd6eddcb6c059552e37f4dd22ddc77c0bff33e34ae03b34bf1a5cb25d3b3fbc,20325052,1721204879,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.64962,0.63816,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,206,2024-07-17 08:27:59
0x4beebf60de64854d1c038445bb3d2a380072cd4e06816f1e6e02b20accea53e9,20323434,1721185415,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,50423.079417,49534.834792,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,367,2024-07-17 03:03:35
0x44975a02ff9da04b13eebb6c14af73170483dc6458892d71b8aa055e2ed68f99,20321531,1721162519,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,604.774801,594.138575,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,580,2024-07-16 20:41:59
0x0e8ac860b58556884d432f2623d1e9e6b3b995bf8b1283cf13252df13befe092,20319278,1721135387,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,100289.92615,98529.536381,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,535,2024-07-16 13:09:47
0x26e85f509483e7bd2b636c003c576efcab23de7993be30ea6ecd8a3bb5585b8f,20318858,1721130335,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,3870.371161,3802.46012,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,317,2024-07-16 11:45:35
0xb0af3b52b1c4fead8a2e6ced1ffcf877fee5e765f4f6e3bc8967cef2fb536739,20318229,1721122739,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,1.655179,1.626153,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,131,2024-07-16 09:38:59
0xcd4df482d78f7487b9df2b99049c66cb2a5de4a70481b6fe24eb4380c5fa9553,20310688,1721031731,deposit,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,0x1104215963474a0fa0ac09f4e212ef7282f2a0bc,100.0,98.260896,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,141,2024-07-15 08:22:11
0x75944a5d860a2cde02f47a7c611ca04ad5cb2f035f53f96852544d23c0918315,20303530,1720945475,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,0.584387,0.57434,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,144,2024-07-14 08:24:35
0x75944a5d860a2cde02f47a7c611ca04ad5cb2f035f53f96852544d23c0918315,20303530,1720945475,deposit,0x90b8695edcdefafa678df6d819307573f7b1a18c,0x90b8695edcdefafa678df6d819307573f7b1a18c,4071.0,4001.013516,0xbe53a109b494e5c9f97b9cd39fe969be68bf6204,160,2024-07-14 08:24:35
